model_family,latent_dim,seed,fold,subject,feature_view,n_features,mean_ks,energy_distance,mmd_rbf,reproduction_error
unconditional_vae,3,43,1,subject26,original,11,0.3972222222222222,1.5572016008615854,0.23604465314543965,5.551115123125783e-17
unconditional_vae,3,43,1,subject26,reduced,9,0.3429012345679012,1.1966677512108923,0.19668486267775243,0.0
unconditional_vae,3,43,1,subject41,original,11,0.3616550116550117,1.3897522664423554,0.12397763421324437,6.938893903907228e-17
unconditional_vae,3,43,1,subject41,reduced,9,0.34074074074074073,1.2372296250589958,0.10196902073300218,0.0
unconditional_vae,3,43,1,subject43,original,11,0.20202020202020202,0.2415930726755442,0.039322567512310225,5.551115123125783e-17
unconditional_vae,3,43,1,subject43,reduced,9,0.2021604938271605,0.24460067886418635,0.04807954364708211,0.0
unconditional_vae,3,44,1,subject08,original,11,0.47247474747474755,2.496076245833003,0.45998185551934,5.551115123125783e-17
unconditional_vae,3,44,1,subject08,reduced,9,0.5021604938271605,2.5071649350129412,0.4866223651745292,0.0
unconditional_vae,3,44,1,subject18,original,11,0.37702020202020203,1.3797587879634166,0.2502322585583322,8.326672684688674e-17
unconditional_vae,3,44,1,subject18,reduced,9,0.4114197530864197,1.4560479828521085,0.2887818558205951,0.0
unconditional_vae,3,44,1,subject23,original,11,0.2555555555555556,0.3462124102955677,0.05270612119234119,9.020562075079397e-17
unconditional_vae,3,44,1,subject23,reduced,9,0.23796296296296296,0.20122408640113276,0.03640799994702626,0.0
unconditional_vae,3,44,1,subject25,original,11,0.34570707070707063,0.7584590842351595,0.13306842332705615,8.326672684688674e-17
unconditional_vae,3,44,1,subject25,reduced,9,0.3580246913580247,0.7516775089042897,0.13965842429758912,0.0
unconditional_vae,3,44,1,subject26,original,11,0.4065656565656565,1.6130263004419172,0.24120605699003417,8.326672684688674e-17
unconditional_vae,3,44,1,subject26,reduced,9,0.3617283950617284,1.2494940702604236,0.20946685184835723,0.0
unconditional_vae,3,44,1,subject41,original,11,0.36888111888111885,1.4834006840758138,0.134729797782717,6.938893903907228e-17
unconditional_vae,3,44,1,subject41,reduced,9,0.36047008547008547,1.3838957319861436,0.12276030118657166,0.0
unconditional_vae,3,44,1,subject43,original,11,0.2578282828282828,0.42192747940344244,0.07887087311441665,8.326672684688674e-17
unconditional_vae,3,44,1,subject43,reduced,9,0.2604938271604938,0.4187157747465782,0.08940552914747868,0.0
unconditional_vae,8,42,1,subject08,original,11,0.3792929292929293,1.6689049345453317,0.2795246758313503,2.220446049250313e-16
unconditional_vae,8,42,1,subject08,reduced,9,0.379320987654321,1.6258515937146472,0.29401517983228254,0.0
unconditional_vae,8,42,1,subject18,original,11,0.2618686868686869,0.6865701825192394,0.11996945208398457,8.847089727481716e-17
unconditional_vae,8,42,1,subject18,reduced,9,0.2780864197530864,0.7079901900218846,0.13782225021776762,0.0
unconditional_vae,8,42,1,subject23,original,11,0.16414141414141414,0.1570654632323869,0.025431759847058477,7.632783294297951e-17
unconditional_vae,8,42,1,subject23,reduced,9,0.1867283950617284,0.1540878353036934,0.02906326141343929,0.0
unconditional_vae,8,42,1,subject25,original,11,0.22904040404040404,0.33519202489633715,0.05038932658996986,8.326672684688674e-17
unconditional_vae,8,42,1,subject25,reduced,9,0.24969135802469136,0.35811739298802747,0.06124332760685902,0.0
unconditional_vae,8,42,1,subject26,original,11,0.2818181818181818,0.8986279961180812,0.12666728074501887,8.326672684688674e-17
unconditional_vae,8,42,1,subject26,reduced,9,0.2725308641975308,0.8294517997149105,0.1295367312481177,0.0
unconditional_vae,8,42,1,subject41,original,11,0.30419580419580416,1.051459581843535,0.050417618928606744,8.326672684688674e-17
unconditional_vae,8,42,1,subject41,reduced,9,0.32877492877492875,1.0787517950797172,0.06331416892699282,0.0
unconditional_vae,8,42,1,subject43,original,11,0.16565656565656564,0.15570496994574778,0.019868450615571298,9.71445146547012e-17
unconditional_vae,8,42,1,subject43,reduced,9,0.15030864197530863,0.10231834418788077,0.012366905893954616,0.0
unconditional_vae,8,43,1,subject08,original,11,0.36035353535353537,1.5188361917447426,0.26921901456506203,5.551115123125783e-17
unconditional_vae,8,43,1,subject08,reduced,9,0.35833333333333334,1.5220913231738686,0.2866701757189808,0.0
unconditional_vae,8,43,1,subject18,original,11,0.24393939393939393,0.5040328423193898,0.08512628377067277,8.326672684688674e-17
unconditional_vae,8,43,1,subject18,reduced,9,0.25339506172839504,0.4882130230973223,0.0947043735815899,0.0
unconditional_vae,8,43,1,subject23,original,11,0.20050505050505052,0.15533090762797963,0.023091217819878995,9.367506770274758e-17
unconditional_vae,8,43,1,subject23,reduced,9,0.21790123456790123,0.1528492963442507,0.02899311414418526,0.0
unconditional_vae,8,43,1,subject25,original,11,0.25833333333333336,0.4136591070258282,0.06163980878611619,9.020562075079397e-17
unconditional_vae,8,43,1,subject25,reduced,9,0.2657407407407408,0.4284163104518752,0.07097037020796026,0.0
unconditional_vae,8,43,1,subject26,original,11,0.27474747474747474,0.9052753452945193,0.12665353210634012,8.326672684688674e-17
unconditional_vae,8,43,1,subject26,reduced,9,0.2638888888888889,0.8138040864155784,0.1262049348461357,0.0
unconditional_vae,8,43,1,subject41,original,11,0.3173659673659674,1.1294426778266105,0.06707848854651888,8.326672684688674e-17
unconditional_vae,8,43,1,subject41,reduced,9,0.33796296296296297,1.1719972368323246,0.08605450942124826,0.0
unconditional_vae,8,43,1,subject43,original,11,0.12121212121212123,0.09105025080825158,0.006166151178042867,8.326672684688674e-17
unconditional_vae,8,43,1,subject43,reduced,9,0.12283950617283951,0.09284474796105435,0.011332327115952556,0.0
unconditional_vae,8,44,1,subject08,original,11,0.3611111111111111,1.35457564895193,0.23660107250822426,8.326672684688674e-17
unconditional_vae,8,44,1,subject08,reduced,9,0.35185185185185186,1.337444295956312,0.25362145721933305,0.0
unconditional_vae,8,44,1,subject18,original,11,0.25328282828282833,0.6637585185360741,0.11517268745735632,8.326672684688674e-17
unconditional_vae,8,44,1,subject18,reduced,9,0.26358024691358023,0.6440323812261131,0.12612564985601682,0.0
unconditional_vae,8,44,1,subject23,original,11,0.1808080808080808,0.1696075433583797,0.024894998760091602,8.326672684688674e-17
unconditional_vae,8,44,1,subject23,reduced,9,0.1888888888888889,0.16679510826689992,0.028770358553501074,0.0
unconditional_vae,8,44,1,subject25,original,11,0.22196969696969696,0.3019568278910456,0.040230944624836895,9.71445146547012e-17
unconditional_vae,8,44,1,subject25,reduced,9,0.23703703703703705,0.3227105642771666,0.04930973888002255,0.0
unconditional_vae,8,44,1,subject26,original,11,0.2724747474747475,0.737664987918405,0.09554530606869949,8.326672684688674e-17
unconditional_vae,8,44,1,subject26,reduced,9,0.2592592592592593,0.6471669138538565,0.09530418754301773,0.0
unconditional_vae,8,44,1,subject41,original,11,0.33455710955710954,1.0677172462725433,0.05029609591870943,5.551115123125783e-17
unconditional_vae,8,44,1,subject41,reduced,9,0.34444444444444444,1.1066340587625367,0.06682906537119948,0.0
unconditional_vae,8,44,1,subject43,original,11,0.20075757575757572,0.24848494048094683,0.03688982565438437,8.326672684688674e-17
unconditional_vae,8,44,1,subject43,reduced,9,0.1888888888888889,0.18434695340825558,0.03407490636760491,0.0
spline_pca,3,-1,2,subject01,original,11,0.3303030303030303,0.7517088523903745,0.1537801931193986,5.551115123125783e-17
spline_pca,3,-1,2,subject01,reduced,9,0.2861111111111111,0.3991066262323786,0.08311272953867843,0.0
spline_pca,3,-1,2,subject04,original,11,0.2785353535353535,0.47604100237920743,0.11145841339425677,8.326672684688674e-17
spline_pca,3,-1,2,subject04,reduced,9,0.2660493827160494,0.3119146255023155,0.07059862271425654,0.0
spline_pca,3,-1,2,subject10,original,11,0.303030303030303,0.5888774277594075,0.13594973710338953,8.847089727481716e-17
spline_pca,3,-1,2,subject10,reduced,9,0.2824074074074074,0.3764752929731272,0.09368407567312897,0.0
spline_pca,3,-1,2,subject12,original,11,0.3247474747474748,0.7574790743881055,0.15527469838456265,5.551115123125783e-17
spline_pca,3,-1,2,subject12,reduced,9,0.345679012345679,0.7400249155196068,0.17163440621968096,0.0
spline_pca,3,-1,2,subject15,original,11,0.28419305413687435,0.5153607986719297,0.11254901481526469,9.71445146547012e-17
spline_pca,3,-1,2,subject15,reduced,9,0.2869434040782355,0.36692119154357394,0.08200358657807683,0.0
spline_pca,3,-1,2,subject21,original,11,0.4767676767676767,1.6931110762113213,0.3459430227309025,5.551115123125783e-17
spline_pca,3,-1,2,subject21,reduced,9,0.44475308641975303,1.3772304923559275,0.29824355257323876,0.0
spline_pca,3,-1,2,subject36,original,11,0.2722222222222222,0.6517195788099985,0.1365969401554552,8.326672684688674e-17
spline_pca,3,-1,2,subject36,reduced,9,0.2993827160493827,0.6805914696349258,0.15922435552521563,0.0
spline_pca,8,-1,2,subject01,original,11,0.18914141414141417,0.29045815652038653,0.05583467065924874,5.551115123125783e-17
spline_pca,8,-1,2,subject01,reduced,9,0.20030864197530868,0.2929189180239846,0.06344581238609848,0.0
spline_pca,8,-1,2,subject04,original,11,0.16313131313131313,0.3121427331531441,0.0474224077520371,5.551115123125783e-17
spline_pca,8,-1,2,subject04,reduced,9,0.1611111111111111,0.23078781549848948,0.046081655175680525,0.0
spline_pca,8,-1,2,subject10,original,11,0.23611111111111116,0.5558439486491675,0.10967157519662019,8.326672684688674e-17
spline_pca,8,-1,2,subject10,reduced,9,0.24567901234567902,0.43463783215863927,0.1137133955696713,0.0
spline_pca,8,-1,2,subject12,original,11,0.2871212121212121,0.6625374083448676,0.14199595326615255,5.551115123125783e-17
spline_pca,8,-1,2,subject12,reduced,9,0.2950617283950618,0.6197838012983636,0.15287142013562338,0.0
spline_pca,8,-1,2,subject15,original,11,0.1946033367381682,0.29538949863072617,0.06557839508036267,8.326672684688674e-17
spline_pca,8,-1,2,subject15,reduced,9,0.18275072825634622,0.20855653151290854,0.050864161367558,0.0
spline_pca,8,-1,2,subject21,original,11,0.2972222222222222,0.7743620064652799,0.1430560936446701,8.326672684688674e-17
spline_pca,8,-1,2,subject21,reduced,9,0.3003086419753086,0.7437393745011613,0.15579513839320924,0.0
spline_pca,8,-1,2,subject36,original,11,0.2128787878787879,0.32843569500397685,0.07198747199519595,6.938893903907228e-17
spline_pca,8,-1,2,subject36,reduced,9,0.23487654320987655,0.3265801142658984,0.08559393980656971,0.0
conditional_ae,3,42,2,subject01,original,11,0.22752525252525252,0.4461882298338353,0.07665308381839397,6.938893903907228e-17
conditional_ae,3,42,2,subject01,reduced,9,0.17746913580246915,0.18227925955902347,0.0317294127733907,0.0
conditional_ae,3,42,2,subject04,original,11,0.23459595959595958,0.2925347377728471,0.05965504782225328,8.326672684688674e-17
conditional_ae,3,42,2,subject04,reduced,9,0.20092592592592592,0.1910038325373251,0.043858696501091754,0.0
conditional_ae,3,42,2,subject10,original,11,0.2901515151515151,0.664977782095749,0.12799670210480385,6.938893903907228e-17
conditional_ae,3,42,2,subject10,reduced,9,0.26851851851851855,0.4441045275499511,0.1064601371610513,0.0
conditional_ae,3,42,2,subject12,original,11,0.2684343434343434,0.7676713355044575,0.14536419299278047,8.326672684688674e-17
conditional_ae,3,42,2,subject12,reduced,9,0.2580246913580247,0.6428366579196214,0.14477823597072492,0.0
conditional_ae,3,42,2,subject15,original,11,0.20054477357848147,0.3566757253347319,0.0699294582963601,8.326672684688674e-17
conditional_ae,3,42,2,subject15,reduced,9,0.19730545151893467,0.28741488723558417,0.0700102265129483,0.0
conditional_ae,3,42,2,subject21,original,11,0.4143939393939394,1.2006392373535166,0.23799467299617538,8.326672684688674e-17
conditional_ae,3,42,2,subject21,reduced,9,0.3651234567901234,0.6326982451903103,0.1421025124266495,0.0
conditional_ae,3,42,2,subject36,original,11,0.25303030303030305,0.5031361622703923,0.09762074938440335,8.326672684688674e-17
conditional_ae,3,42,2,subject36,reduced,9,0.25308641975308643,0.4532242898358514,0.1067952092193879,0.0
conditional_ae,3,43,2,subject01,original,11,0.21111111111111108,0.2774536635564524,0.045683506275604246,8.326672684688674e-17
conditional_ae,3,43,2,subject01,reduced,9,0.17993827160493828,0.15562457756134718,0.02558983528539338,0.0
conditional_ae,3,43,2,subject04,original,11,0.20883838383838382,0.2721688980607868,0.0513249473373214,5.551115123125783e-17
conditional_ae,3,43,2,subject04,reduced,9,0.1765432098765432,0.1779820687776974,0.03972104894333983,0.0
conditional_ae,3,43,2,subject10,original,11,0.25202020202020203,0.5290290003542819,0.10314991585086597,8.326672684688674e-17
conditional_ae,3,43,2,subject10,reduced,9,0.22530864197530864,0.3429607382716795,0.0810234833794582,0.0
conditional_ae,3,43,2,subject12,original,11,0.25555555555555554,0.704317298938296,0.13230124003811794,5.551115123125783e-17
conditional_ae,3,43,2,subject12,reduced,9,0.24351851851851855,0.624190646507357,0.1367826170476879,0.0
conditional_ae,3,43,2,subject15,original,11,0.20148961525366021,0.29721661125483,0.06093641331513411,8.326672684688674e-17
conditional_ae,3,43,2,subject15,reduced,9,0.2067103620474407,0.2873568479926192,0.06934706690882964,0.0
conditional_ae,3,43,2,subject21,original,11,0.3893939393939394,1.0706687497526417,0.21476101321173768,8.847089727481716e-17
conditional_ae,3,43,2,subject21,reduced,9,0.3416666666666667,0.5996971219612623,0.13292152582313144,0.0
conditional_ae,3,43,2,subject36,original,11,0.2467171717171717,0.48606320307537,0.09285599944720457,8.326672684688674e-17
conditional_ae,3,43,2,subject36,reduced,9,0.25925925925925924,0.4921789120859188,0.11349125122508663,0.0
conditional_ae,3,44,2,subject01,original,11,0.24015151515151514,0.4245955142860969,0.07432118662328246,8.326672684688674e-17
conditional_ae,3,44,2,subject01,reduced,9,0.1925925925925926,0.2438085241160617,0.04559309769008557,0.0
conditional_ae,3,44,2,subject04,original,11,0.23914141414141413,0.4188983684135845,0.08053656591238234,8.326672684688674e-17
conditional_ae,3,44,2,subject04,reduced,9,0.20771604938271604,0.28150482814076794,0.06287018822994517,0.0
conditional_ae,3,44,2,subject10,original,11,0.29747474747474745,0.6425677814459299,0.12899092946257473,5.551115123125783e-17
conditional_ae,3,44,2,subject10,reduced,9,0.27191358024691353,0.46537059973510564,0.11391364195171005,0.0
conditional_ae,3,44,2,subject12,original,11,0.26944444444444443,0.7199378122014695,0.1318005205878494,5.551115123125783e-17
conditional_ae,3,44,2,subject12,reduced,9,0.24444444444444446,0.5508450653710053,0.12192957823167572,0.0
conditional_ae,3,44,2,subject15,original,11,0.2147003745318352,0.3849133897872221,0.07524265921518047,8.326672684688674e-17
conditional_ae,3,44,2,subject15,reduced,9,0.2060341240116521,0.28544578578432933,0.06699674535121736,0.0
conditional_ae,3,44,2,subject21,original,11,0.41414141414141414,1.21376566963573,0.23717631463709,7.632783294297951e-17
conditional_ae,3,44,2,subject21,reduced,9,0.35987654320987655,0.6205031540818342,0.1352043263853454,0.0
conditional_ae,3,44,2,subject36,original,11,0.2525252525252525,0.450350881617279,0.08660860859224917,6.938893903907228e-17
conditional_ae,3,44,2,subject36,reduced,9,0.253395061728395,0.42501997587667883,0.09748474621937164,0.0
conditional_ae,8,42,2,subject01,original,11,0.16994949494949493,0.21867511888898905,0.04249330954412989,9.020562075079397e-17
conditional_ae,8,42,2,subject01,reduced,9,0.17530864197530863,0.2289702808385221,0.051711480637324,0.0
conditional_ae,8,42,2,subject04,original,11,0.21969696969696972,0.2954542757385803,0.061109945793833886,8.326672684688674e-17
conditional_ae,8,42,2,subject04,reduced,9,0.2182098765432099,0.2772854665818869,0.06521597475843965,0.0
conditional_ae,8,42,2,subject10,original,11,0.29267676767676765,0.6014450760937793,0.13583956272598774,8.326672684688674e-17
conditional_ae,8,42,2,subject10,reduced,9,0.2990740740740741,0.5359088436673969,0.135169493921385,0.0
conditional_ae,8,42,2,subject12,original,11,0.3421717171717171,1.373630679211109,0.2509935482356632,6.591949208711867e-17
conditional_ae,8,42,2,subject12,reduced,9,0.30277777777777776,0.9078397533476248,0.21341539702422352,0.0
conditional_ae,8,42,2,subject15,original,11,0.2550646918624447,0.4849248887790969,0.09976796667069632,8.326672684688674e-17
conditional_ae,8,42,2,subject15,reduced,9,0.22955680399500622,0.35056438127825507,0.08454611242366139,0.0
conditional_ae,8,42,2,subject21,original,11,0.31666666666666665,0.645970923643453,0.1230798429080785,9.71445146547012e-17
conditional_ae,8,42,2,subject21,reduced,9,0.2935185185185185,0.3960007495492932,0.08811798982810837,0.0
conditional_ae,8,42,2,subject36,original,11,0.19166666666666662,0.31553873278227673,0.06621715038861176,8.326672684688674e-17
conditional_ae,8,42,2,subject36,reduced,9,0.19567901234567897,0.3007472663742754,0.07392644618649402,0.0
conditional_ae,8,43,2,subject01,original,11,0.1659090909090909,0.18244451973715226,0.03154874208008929,9.020562075079397e-17
conditional_ae,8,43,2,subject01,reduced,9,0.15833333333333333,0.16906544599339446,0.0333514146977103,0.0
conditional_ae,8,43,2,subject04,original,11,0.18686868686868685,0.24910027526511636,0.05345268622000765,8.326672684688674e-17
conditional_ae,8,43,2,subject04,reduced,9,0.20401234567901233,0.2760334495011927,0.07135119174524962,0.0
conditional_ae,8,43,2,subject10,original,11,0.2994949494949495,0.6762456735137663,0.1510187748897044,5.551115123125783e-17
conditional_ae,8,43,2,subject10,reduced,9,0.2959876543209876,0.5383680520101906,0.13665423948292854,0.0
conditional_ae,8,43,2,subject12,original,11,0.34242424242424235,1.2865656964208698,0.23134057113331197,5.551115123125783e-17
conditional_ae,8,43,2,subject12,reduced,9,0.3052469135802469,0.811750554421022,0.18804467250512735,0.0
conditional_ae,8,43,2,subject15,original,11,0.24406707524685053,0.394584804706517,0.08472876191957046,8.326672684688674e-17
conditional_ae,8,43,2,subject15,reduced,9,0.22811069496462755,0.30407410521558376,0.07692221680559064,0.0
conditional_ae,8,43,2,subject21,original,11,0.3186868686868687,0.6231102137558806,0.12160711377648126,5.551115123125783e-17
conditional_ae,8,43,2,subject21,reduced,9,0.3080246913580247,0.49472141707903994,0.1101992902188057,0.0
conditional_ae,8,43,2,subject36,original,11,0.1904040404040404,0.28852417188548696,0.06073258099360379,9.020562075079397e-17
conditional_ae,8,43,2,subject36,reduced,9,0.2015432098765432,0.2824078047212315,0.07103979816854467,0.0
conditional_ae,8,44,2,subject01,original,11,0.20757575757575755,0.28900364318389027,0.05347218148174682,5.551115123125783e-17
conditional_ae,8,44,2,subject01,reduced,9,0.2,0.2426977212147392,0.050832610020301705,0.0
conditional_ae,8,44,2,subject04,original,11,0.22474747474747475,0.33645762562798787,0.06516853700208936,5.551115123125783e-17
conditional_ae,8,44,2,subject04,reduced,9,0.21574074074074076,0.24842413129238894,0.05791996422454204,0.0
conditional_ae,8,44,2,subject10,original,11,0.31767676767676767,0.7769805469658868,0.16423467496465216,8.326672684688674e-17
conditional_ae,8,44,2,subject10,reduced,9,0.3070987654320988,0.5445429618520894,0.13353195534088835,0.0
conditional_ae,8,44,2,subject12,original,11,0.30404040404040406,1.052048187717678,0.2034183977412305,5.551115123125783e-17
conditional_ae,8,44,2,subject12,reduced,9,0.26975308641975304,0.6884278363342164,0.16459333955938793,0.0
conditional_ae,8,44,2,subject15,original,11,0.27482124616956083,0.47376347313993294,0.09776860939213716,5.551115123125783e-17
conditional_ae,8,44,2,subject15,reduced,9,0.2508843112775697,0.3168630992172652,0.07657180756217719,0.0
conditional_ae,8,44,2,subject21,original,11,0.2856060606060606,0.5249918893016328,0.10066845494425192,8.326672684688674e-17
conditional_ae,8,44,2,subject21,reduced,9,0.27685185185185185,0.4160066127662989,0.08718446820859438,0.0
conditional_ae,8,44,2,subject36,original,11,0.2121212121212121,0.3928826097397984,0.06851443050200301,8.326672684688674e-17
conditional_ae,8,44,2,subject36,reduced,9,0.19814814814814816,0.26606010442743866,0.06047846124173595,0.0
cvae,3,42,2,subject01,original,11,0.2222222222222222,0.34907299740209696,0.06180714995442815,8.326672684688674e-17
cvae,3,42,2,subject01,reduced,9,0.1799382716049383,0.1431694565485877,0.023239244640641088,0.0
cvae,3,42,2,subject04,original,11,0.2383838383838384,0.3670782655548446,0.07170840371942455,8.326672684688674e-17
cvae,3,42,2,subject04,reduced,9,0.1987654320987654,0.20453208575513626,0.043491605291868574,0.0
cvae,3,42,2,subject10,original,11,0.26035353535353534,0.5287728940099465,0.10156187378028392,5.551115123125783e-17
cvae,3,42,2,subject10,reduced,9,0.23734567901234568,0.36829494708259114,0.08010328538671885,0.0
cvae,3,42,2,subject12,original,11,0.24974747474747475,0.6597243640132904,0.1189441131629696,8.326672684688674e-17
cvae,3,42,2,subject12,reduced,9,0.24629629629629632,0.5692400277198453,0.1216341254728035,0.0
cvae,3,42,2,subject15,original,11,0.20270684371807965,0.3225474342634391,0.05685322676662807,8.326672684688674e-17
cvae,3,42,2,subject15,reduced,9,0.19515189346650022,0.21542432623436314,0.04323515510892917,0.0
cvae,3,42,2,subject21,original,11,0.4080808080808081,1.3030761332290717,0.25576081950672847,5.551115123125783e-17
cvae,3,42,2,subject21,reduced,9,0.3555555555555555,0.6942024658659394,0.15528027688713597,0.0
cvae,3,42,2,subject36,original,11,0.24823232323232328,0.5418923642862747,0.10151928636735696,8.326672684688674e-17
cvae,3,42,2,subject36,reduced,9,0.2611111111111111,0.5277041642344367,0.11712046644364116,0.0
cvae,3,43,2,subject01,original,11,0.23484848484848483,0.3568230475767664,0.06820061458100835,8.326672684688674e-17
cvae,3,43,2,subject01,reduced,9,0.1851851851851852,0.18104797413552554,0.03228710670993307,0.0
cvae,3,43,2,subject04,original,11,0.2143939393939394,0.21507376583147453,0.03922904498613822,8.326672684688674e-17
cvae,3,43,2,subject04,reduced,9,0.19444444444444445,0.1543718614822276,0.02857754876620744,0.0
cvae,3,43,2,subject10,original,11,0.268939393939394,0.4758989579344943,0.09457009531093663,8.847089727481716e-17
cvae,3,43,2,subject10,reduced,9,0.25370370370370376,0.3748576892363471,0.0823475957202352,0.0
cvae,3,43,2,subject12,original,11,0.255050505050505,0.7413975213563053,0.13830568271251797,8.326672684688674e-17
cvae,3,43,2,subject12,reduced,9,0.25339506172839504,0.7584242515617903,0.16611731298421617,0.0
cvae,3,43,2,subject15,original,11,0.19829758256724545,0.302318076116578,0.056829789234275396,9.71445146547012e-17
cvae,3,43,2,subject15,reduced,9,0.20647107781939245,0.308011528215995,0.06611814566016527,0.0
cvae,3,43,2,subject21,original,11,0.36363636363636365,1.0495287608326374,0.2046829972727504,5.551115123125783e-17
cvae,3,43,2,subject21,reduced,9,0.3160493827160494,0.7184188903528947,0.149758545333598,0.0
cvae,3,43,2,subject36,original,11,0.2732323232323232,0.582309499151239,0.11345906919282711,8.326672684688674e-17
cvae,3,43,2,subject36,reduced,9,0.2839506172839506,0.6253891028650935,0.13748058116288786,0.0
cvae,3,44,2,subject01,original,11,0.20505050505050504,0.25904636671928616,0.03834083229815621,8.326672684688674e-17
cvae,3,44,2,subject01,reduced,9,0.17839506172839503,0.16760891774818854,0.024932585062915846,0.0
cvae,3,44,2,subject04,original,11,0.21767676767676766,0.30566164012146313,0.055958312049539605,8.326672684688674e-17
cvae,3,44,2,subject04,reduced,9,0.18024691358024691,0.1658032079533296,0.033557445823548804,0.0
cvae,3,44,2,subject10,original,11,0.2333333333333333,0.4620574434112572,0.0823402026973592,8.326672684688674e-17
cvae,3,44,2,subject10,reduced,9,0.20123456790123453,0.2600202496537545,0.05915785978732835,0.0
cvae,3,44,2,subject12,original,11,0.2482323232323232,0.5652605701822191,0.10502489364396794,5.551115123125783e-17
cvae,3,44,2,subject12,reduced,9,0.24197530864197528,0.46241325404876443,0.10149491456640292,0.0
cvae,3,44,2,subject15,original,11,0.19693564862104188,0.28103269984528234,0.05106239451174854,6.938893903907228e-17
cvae,3,44,2,subject15,reduced,9,0.19091760299625468,0.20384516773026018,0.042387924751603134,0.0
cvae,3,44,2,subject21,original,11,0.37752525252525254,0.9189689892603399,0.1793875787761976,1.1102230246251565e-16
cvae,3,44,2,subject21,reduced,9,0.32808641975308644,0.495261924059339,0.1062753005133481,0.0
cvae,3,44,2,subject36,original,11,0.25757575757575757,0.5011410024970124,0.09679214680356785,8.326672684688674e-17
cvae,3,44,2,subject36,reduced,9,0.2759259259259259,0.5353985845595033,0.1208157517404077,0.0
cvae,8,42,2,subject01,original,11,0.17020202020202022,0.1848965371932878,0.03044264751961956,8.326672684688674e-17
cvae,8,42,2,subject01,reduced,9,0.1595679012345679,0.13873977423432482,0.023997073432727722,0.0
cvae,8,42,2,subject04,original,11,0.16742424242424245,0.1441876683350447,0.022586075793718186,8.673617379884035e-17
cvae,8,42,2,subject04,reduced,9,0.154320987654321,0.11273005718164653,0.016857844478631145,0.0
cvae,8,42,2,subject10,original,11,0.20353535353535354,0.26262649244145164,0.04518000038767722,8.847089727481716e-17
cvae,8,42,2,subject10,reduced,9,0.18765432098765433,0.1569370180506766,0.027040285982239176,0.0
cvae,8,42,2,subject12,original,11,0.23055555555555554,0.44922240860600704,0.08189242512782524,6.938893903907228e-17
cvae,8,42,2,subject12,reduced,9,0.22067901234567902,0.3930679725066164,0.08737527089231989,0.0
cvae,8,42,2,subject15,original,11,0.2176710929519918,0.28987741030953096,0.049709617923125116,8.326672684688674e-17
cvae,8,42,2,subject15,reduced,9,0.20080108198085725,0.1814009469399429,0.034671708784789645,0.0
cvae,8,42,2,subject21,original,11,0.2926767676767677,0.5370565028401364,0.09940209604663486,5.551115123125783e-17
cvae,8,42,2,subject21,reduced,9,0.2688271604938272,0.3203727116311441,0.06618132306284841,0.0
cvae,8,42,2,subject36,original,11,0.1388888888888889,0.12179273448629457,0.015424228085116232,8.326672684688674e-17
cvae,8,42,2,subject36,reduced,9,0.1416666666666667,0.11628448441588457,0.01651537860006491,0.0
cvae,8,43,2,subject01,original,11,0.1320707070707071,0.13567807828308975,0.01970174782741263,8.326672684688674e-17
cvae,8,43,2,subject01,reduced,9,0.13641975308641976,0.13920527979669428,0.02400999293142092,0.0
cvae,8,43,2,subject04,original,11,0.1782828282828283,0.17986745589154207,0.030508617726053733,8.326672684688674e-17
cvae,8,43,2,subject04,reduced,9,0.16172839506172842,0.14347505270138328,0.02475326967690128,0.0
cvae,8,43,2,subject10,original,11,0.2070707070707071,0.2533212017776574,0.04462176466141754,8.847089727481716e-17
cvae,8,43,2,subject10,reduced,9,0.2095679012345679,0.2160258582820589,0.04479404537607001,0.0
cvae,8,43,2,subject12,original,11,0.2065656565656566,0.5192060621400407,0.09464634188443322,8.326672684688674e-17
cvae,8,43,2,subject12,reduced,9,0.20617283950617285,0.4865800254255457,0.1024472912505201,0.0
cvae,8,43,2,subject15,original,11,0.18397173987061627,0.23464986909144825,0.035327014046608984,8.326672684688674e-17
cvae,8,43,2,subject15,reduced,9,0.16275488972118185,0.11971668177361572,0.01767034940412837,0.0
cvae,8,43,2,subject21,original,11,0.2848484848484848,0.4661549670147367,0.08659155204914815,8.326672684688674e-17
cvae,8,43,2,subject21,reduced,9,0.2564814814814815,0.3064518541261836,0.06213416934138338,0.0
cvae,8,43,2,subject36,original,11,0.1361111111111111,0.10422427717588434,0.010215655178369532,9.71445146547012e-17
cvae,8,43,2,subject36,reduced,9,0.14074074074074072,0.11000505481385758,0.015073376671331351,0.0
cvae,8,44,2,subject01,original,11,0.1457070707070707,0.1280208200403714,0.01833522961267875,8.326672684688674e-17
cvae,8,44,2,subject01,reduced,9,0.14320987654320985,0.1261811872331271,0.02112914787916753,0.0
cvae,8,44,2,subject04,original,11,0.13914141414141415,0.11084878916193919,0.015228004438595177,8.326672684688674e-17
cvae,8,44,2,subject04,reduced,9,0.12901234567901235,0.08135581644797218,0.009107616467681101,0.0
cvae,8,44,2,subject10,original,11,0.19469696969696965,0.20025417024115422,0.032511487393567684,8.847089727481716e-17
cvae,8,44,2,subject10,reduced,9,0.2009259259259259,0.17419259321974634,0.031927472993111605,0.0
