family,fold,dim,seed,subject,passed,reference_difference,max_metric_difference,new_energy_distance,new_mmd_rbf,new_ks_initiation_time_s,new_ks_movement_time_s,new_ks_peak_speed_tracker_units_s,new_ks_time_to_peak_speed,new_ks_path_length,new_ks_straight_line_dist,new_ks_curvature_index,new_ks_max_lateral_deviation,new_ks_n_submovements,new_ks_end_x,new_ks_end_y,saved_energy_distance,saved_mmd_rbf,saved_ks_initiation_time_s,saved_ks_movement_time_s,saved_ks_peak_speed_tracker_units_s,saved_ks_time_to_peak_speed,saved_ks_path_length,saved_ks_straight_line_dist,saved_ks_curvature_index,saved_ks_max_lateral_deviation,saved_ks_n_submovements,saved_ks_end_x,saved_ks_end_y
spline_pca,0,3,2026,subject24,True,0.0,1.5092094240998222e-16,0.19049181401372284,0.029988777723009785,0.37777777777777777,0.15555555555555556,0.23055555555555557,0.16111111111111115,0.21111111111111108,0.17222222222222228,0.3416666666666666,0.19166666666666665,0.01388888888888895,0.1527777777777778,0.14166666666666672,0.1904918140137228,0.0299887777230097,0.3777777777777777,0.1555555555555555,0.2305555555555555,0.1611111111111111,0.2111111111111111,0.1722222222222222,0.3416666666666667,0.1916666666666666,0.0138888888888888,0.1527777777777778,0.1416666666666666
spline_pca,0,3,2026,subject27,True,0.0,1.1102230246251565e-16,1.3006688903498795,0.2962597576880851,0.6027777777777777,0.21388888888888888,0.5555555555555556,0.5305555555555554,0.15833333333333333,0.29166666666666663,0.6666666666666667,0.6361111111111111,0.011111111111111072,0.19166666666666665,0.32222222222222224,1.3006688903498795,0.2962597576880852,0.6027777777777777,0.2138888888888888,0.5555555555555556,0.5305555555555556,0.1583333333333333,0.2916666666666667,0.6666666666666666,0.6361111111111111,0.0111111111111111,0.1916666666666666,0.3222222222222222
spline_pca,0,3,2026,subject34,True,0.0,1.465841337200402e-16,0.8498842976536811,0.19263020937331266,0.3,0.2583333333333333,0.23888888888888893,0.49999999999999994,0.31666666666666665,0.3666666666666667,0.6861111111111111,0.5722222222222222,0.005555555555555647,0.23888888888888893,0.3777777777777778,0.8498842976536811,0.1926302093733126,0.3,0.2583333333333333,0.2388888888888889,0.5,0.3166666666666666,0.3666666666666666,0.6861111111111111,0.5722222222222222,0.0055555555555555,0.2388888888888889,0.3777777777777777
spline_pca,0,3,2026,subject35,True,0.0,1.1102230246251565e-16,0.5905657441643033,0.10736823945079321,0.2550387596899225,0.5007751937984496,0.5920542635658914,0.11996124031007754,0.17364341085271318,0.11744186046511629,0.5602713178294574,0.4005813953488372,0.07170542635658916,0.15581395348837213,0.12383720930232556,0.5905657441643033,0.1073682394507932,0.2550387596899224,0.5007751937984496,0.5920542635658915,0.1199612403100775,0.1736434108527131,0.1174418604651162,0.5602713178294574,0.4005813953488372,0.0717054263565891,0.1558139534883721,0.1238372093023255
spline_pca,0,4,2026,subject05,True,0.0,1.5092094240998222e-16,0.8097395416105373,0.2000260410781015,0.5194444444444444,0.34166666666666673,0.10833333333333339,0.3555555555555556,0.3611111111111111,0.25555555555555554,0.3388888888888888,0.45555555555555555,0.01388888888888895,0.3833333333333333,0.2638888888888889,0.8097395416105373,0.2000260410781015,0.5194444444444445,0.3416666666666667,0.1083333333333333,0.3555555555555555,0.3611111111111111,0.2555555555555555,0.3388888888888889,0.4555555555555555,0.0138888888888888,0.3833333333333333,0.2638888888888889
spline_pca,0,4,2026,subject13,True,0.0,1.1102230246251565e-16,0.364777234130103,0.08965183194712101,0.3472222222222222,0.22499999999999998,0.11944444444444445,0.21944444444444444,0.2305555555555555,0.17500000000000004,0.20555555555555557,0.2277777777777778,0.05555555555555558,0.19722222222222224,0.17500000000000004,0.364777234130103,0.089651831947121,0.3472222222222222,0.225,0.1194444444444444,0.2194444444444444,0.2305555555555555,0.175,0.2055555555555555,0.2277777777777777,0.0555555555555555,0.1972222222222222,0.175
spline_pca,0,4,2026,subject19,True,0.0,1.1102230246251565e-16,0.49409053051127216,0.10719567644632166,0.38055555555555554,0.4833333333333334,0.3583333333333333,0.42777777777777776,0.1111111111111111,0.13055555555555556,0.2416666666666667,0.18611111111111112,0.05833333333333335,0.2638888888888889,0.11944444444444444,0.4940905305112721,0.1071956764463216,0.3805555555555555,0.4833333333333333,0.3583333333333333,0.4277777777777777,0.1111111111111111,0.1305555555555555,0.2416666666666666,0.1861111111111111,0.0583333333333333,0.2638888888888889,0.1194444444444444
spline_pca,0,4,2026,subject24,True,0.0,1.1102230246251565e-16,0.20678037105492075,0.03198589371709837,0.4361111111111111,0.14166666666666666,0.20833333333333331,0.18611111111111117,0.08055555555555555,0.09999999999999998,0.29444444444444445,0.1916666666666667,0.019444444444444375,0.19444444444444445,0.09166666666666667,0.2067803710549207,0.0319858937170983,0.4361111111111111,0.1416666666666666,0.2083333333333333,0.1861111111111111,0.0805555555555555,0.1,0.2944444444444444,0.1916666666666666,0.0194444444444444,0.1944444444444444,0.0916666666666666
spline_pca,0,4,2026,subject27,True,0.0,1.1102230246251565e-16,1.238756986218224,0.2813330109304891,0.625,0.1916666666666667,0.5638888888888889,0.4638888888888889,0.2583333333333334,0.32500000000000007,0.5583333333333333,0.4555555555555556,0.022222222222222254,0.2055555555555555,0.33611111111111114,1.238756986218224,0.2813330109304891,0.625,0.1916666666666666,0.5638888888888889,0.4638888888888889,0.2583333333333333,0.325,0.5583333333333333,0.4555555555555555,0.0222222222222222,0.2055555555555555,0.3361111111111111
spline_pca,0,4,2026,subject34,True,0.0,1.5092094240998222e-16,0.8708634617344084,0.1972638030173296,0.23888888888888893,0.28055555555555556,0.17499999999999993,0.5138888888888888,0.45277777777777783,0.4222222222222222,0.4277777777777778,0.325,0.01388888888888895,0.2277777777777778,0.4388888888888889,0.8708634617344084,0.1972638030173296,0.2388888888888889,0.2805555555555555,0.175,0.5138888888888888,0.4527777777777778,0.4222222222222222,0.4277777777777777,0.325,0.0138888888888888,0.2277777777777777,0.4388888888888889
