model_family,latent_dim,outer_fold,training_seed,subject,trajectory_mse,movement_time_mae_ms,initiation_time_mae_ms,mean_ks,ks_n_submovements,energy_distance,mmd_rbf
conditional_ae,8,0,43.0,subject27,0.013855188949717516,45.556806440677974,41.92268488437288,0.24217171717171712,0.0222222222222222,0.553186064815018,0.110082166796267
conditional_ae,8,0,43.0,subject34,0.02247290092722222,33.89156788888889,31.281108883833333,0.2994949494949495,0.0111111111111111,1.0012736940457878,0.1706685664908211
conditional_ae,8,0,43.0,subject35,0.021090307053801167,74.93599807017543,66.51931973890643,0.21555673009161377,0.1050387596899224,0.4378155504016736,0.0756273501803734
conditional_ae,8,0,44.0,subject05,0.0075545768938888895,17.06367388888889,20.751701287000003,0.39444444444444443,0.0305555555555555,1.1144316408274255,0.2286014901869232
conditional_ae,8,0,44.0,subject13,0.008502365770555556,25.53363305555556,31.891938846888895,0.3146464646464647,0.0805555555555555,0.8190996630963792,0.1529022359937693
conditional_ae,8,0,44.0,subject19,0.007637427311797752,21.887568876404494,36.61428186634832,0.3058080808080808,0.0416666666666666,0.718529878282598,0.1568755473297912
conditional_ae,8,0,44.0,subject24,0.016065498202247192,31.624352359550556,27.049820827640453,0.18888888888888886,0.0027777777777777,0.2246681375423218,0.0402770098334701
conditional_ae,8,0,44.0,subject27,0.01677794048361582,42.88128468926554,42.91354792115255,0.24444444444444444,0.0305555555555555,0.6657706846370504,0.1311621878635942
conditional_ae,8,0,44.0,subject34,0.026854370682222222,31.020361666666673,28.953517296822223,0.2626262626262626,0.0194444444444444,0.7433009900878771,0.1473467163345234
conditional_ae,8,0,44.0,subject35,0.01896099391754386,75.3626496491228,71.70016453134502,0.2330162085976039,0.1133720930232558,0.5156203708187737,0.0829599934464921
conditional_ae,3,1,42.0,subject08,0.5010177966480447,127.92501659217878,62.81066504608938,0.5128787878787878,0.0222222222222222,3.2900505165935305,0.5875898349313196
conditional_ae,3,1,42.0,subject18,0.12072465527471912,46.623999831460665,37.87576409202247,0.354040404040404,0.0138888888888888,1.1914279982903708,0.2158855846068573
conditional_ae,3,1,42.0,subject23,0.07001611250499999,40.968977333333335,33.39223235777778,0.257070707070707,0.2055555555555555,0.3846306809618602,0.0610772967675272
conditional_ae,3,1,42.0,subject25,0.31724278504494385,72.21353106741573,43.03648932119101,0.35252525252525246,0.3194444444444444,0.8354249177935311,0.1538393892117981
conditional_ae,3,1,42.0,subject26,0.16456736678826814,44.13966966480446,37.05643597947486,0.3929292929292929,0.0361111111111111,1.627448220261579,0.2429374772529837
conditional_ae,3,1,42.0,subject41,0.2688970626428571,60.093486071428565,56.98524375428571,0.40437062937062934,0.1205128205128205,1.501759344797906,0.1359319131195758
conditional_ae,3,1,42.0,subject43,0.071900125265,24.190855555555554,28.98245926111111,0.21363636363636357,0.0111111111111111,0.3111702703811847,0.0505395670617311
conditional_ae,3,1,43.0,subject08,1.2880721364860335,126.60892005586591,50.89319696357542,0.45277777777777783,0.0027777777777777,2.51309941897056,0.4392185490034507
conditional_ae,3,1,43.0,subject18,0.1419137611994382,52.26035556179775,37.02179690292135,0.37247474747474746,0.0111111111111111,1.3403255245479948,0.2356901229713565
conditional_ae,3,1,43.0,subject23,0.09908702236111111,40.62405105555556,35.23401295522222,0.29621212121212115,0.2138888888888888,0.8349692740806596,0.1341969131787534
conditional_ae,3,1,43.0,subject25,0.38846809273370786,68.67386404494381,44.02225369439889,0.3424242424242424,0.3944444444444444,1.087510914032188,0.1934315267250064
conditional_ae,3,1,43.0,subject26,0.2627203359888268,51.02647441340782,41.20642760620112,0.36666666666666664,0.0444444444444444,1.339897231123683,0.2052816573176874
conditional_ae,3,1,43.0,subject41,0.5531964175714287,72.75799928571429,56.73784750357142,0.38141025641025633,0.1455128205128205,1.433715109475961,0.1259923022860596
conditional_ae,3,1,43.0,subject43,0.07650261584277779,26.650683888888892,28.541231016666668,0.22525252525252526,0.0111111111111111,0.4187957476900967,0.0756476685158454
conditional_ae,3,1,44.0,subject08,0.6871340936927375,124.7690258659218,58.81533228950279,0.5075757575757577,0.0305555555555555,2.850779080056728,0.5244504501816684
conditional_ae,3,1,44.0,subject18,0.13698137276123598,47.209810112359555,36.458107561516854,0.3876262626262626,0.0027777777777777,1.3589065438698875,0.2372556496582089
conditional_ae,3,1,44.0,subject23,0.07463788354111112,40.02031216666667,33.76223350388889,0.27702020202020194,0.2055555555555555,0.4517676787447851,0.0727348022143372
conditional_ae,3,1,44.0,subject25,0.36623368463483147,67.58684808988762,43.15420602107864,0.35858585858585856,0.3694444444444444,1.1664585134083725,0.2030140483806686
conditional_ae,3,1,44.0,subject26,0.19063962071340781,43.609323351955304,36.29097594872067,0.3707070707070707,0.0444444444444444,1.4344831322874383,0.2099902402105873
conditional_ae,3,1,44.0,subject41,0.774387190857143,74.44347750000001,56.204563276071426,0.38682983682983685,0.1205128205128205,1.5069683671904333,0.1406305787177407
conditional_ae,3,1,44.0,subject43,0.16458599159222223,24.911905888888896,30.139432199999998,0.2214646464646464,0.0111111111111111,0.3161615280461243,0.0580563056040215
conditional_ae,8,1,42.0,subject08,0.06405623870391063,125.42812368715084,64.5974072984637,0.3037878787878788,0.0472222222222222,0.980516599715556,0.1721486899026585
conditional_ae,8,1,42.0,subject18,0.029392640058595508,50.218709550561805,50.096110786573036,0.20782828282828278,0.0055555555555555,0.4332242465462466,0.0741367065790541
conditional_ae,8,1,42.0,subject23,0.017131407732222225,36.640170166666664,32.76394960627778,0.19141414141414137,0.1722222222222222,0.2578915169140883,0.0557088308072881
conditional_ae,8,1,42.0,subject25,0.05608200976123596,69.97281191011236,38.26397088924156,0.2133838383838384,0.3194444444444444,0.5000218017243725,0.0771490996888573
conditional_ae,8,1,42.0,subject26,0.035778563906145255,49.27808005586593,38.51065328703352,0.20479797979797978,0.0694444444444444,0.4754101964380717,0.0568071877682196
conditional_ae,8,1,42.0,subject41,0.07577513331785715,58.75216142857142,50.82452115999999,0.3057109557109557,0.0871794871794871,0.9785543029637128,0.0456747807659558
conditional_ae,8,1,42.0,subject43,0.011625041419444444,23.675210999999997,29.045789338111106,0.22449494949494947,0.0111111111111111,0.3269073836336984,0.0657633293201568
conditional_ae,8,1,43.0,subject08,0.05834599961452514,124.39957134078213,38.3512539322905,0.37626262626262624,0.0472222222222222,1.2356221395688602,0.192938307910166
conditional_ae,8,1,43.0,subject18,0.029049698452808984,56.01721601123596,50.6824932247191,0.25707070707070706,0.0055555555555555,0.7492331601132283,0.1372824865600116
conditional_ae,8,1,43.0,subject23,0.017259774980555555,37.289180055555555,34.47103677888889,0.20707070707070702,0.2055555555555555,0.3486027602060999,0.0679198955707188
conditional_ae,8,1,43.0,subject25,0.055251291583146074,65.74402651685395,31.303920919704492,0.23661616161616153,0.2944444444444444,0.3287098634946255,0.0529316117423355
conditional_ae,8,1,43.0,subject26,0.03383187216145252,47.86959296089386,38.068067711402236,0.24090909090909085,0.0277777777777777,0.6559448672601054,0.0806761700178676
conditional_ae,8,1,43.0,subject41,0.0871891533392857,74.57983107142856,49.707946938571425,0.3284965034965035,0.1038461538461538,1.0087216537332124,0.0511763751645049
conditional_ae,8,1,43.0,subject43,0.012544321031388889,27.068166388888887,26.835592405555555,0.2212121212121212,0.0111111111111111,0.4142042926062044,0.0693692921013092
conditional_ae,8,1,44.0,subject08,0.06105030747206704,141.3618120111732,59.82055059589798,0.3795454545454545,0.0138888888888888,1.6133206359710304,0.2896266328418857
conditional_ae,8,1,44.0,subject18,0.03460137152303372,53.57344151685394,48.10728464578652,0.22550505050505046,0.0027777777777777,0.5042524766871717,0.0921800611316057
conditional_ae,8,1,44.0,subject23,0.016907091386666663,38.943706722222224,34.55904521046667,0.2295454545454545,0.1805555555555555,0.5114175305617481,0.1037533381923933
conditional_ae,8,1,44.0,subject25,0.06016228078314607,70.4485745505618,35.32043630491573,0.24393939393939387,0.3277777777777778,0.4628769290734391,0.0702963108093069
conditional_ae,8,1,44.0,subject26,0.03521588635865922,55.327065363128504,41.31491985027933,0.252020202020202,0.0444444444444444,0.5582765831599716,0.0753735507780727
conditional_ae,8,1,44.0,subject41,0.05870438185357143,59.27466464285714,63.17121512428572,0.31736596736596734,0.1121794871794871,1.1492105859405903,0.0764808036167795
