model_family,latent_dim,fold,seed,subject,n_context,n_query,n_generated,feature_reproduction_error,geometry,energy,mmd2,mmd2_biased_diagnostic,mean_path_rmse,all_pairs_mse_diagnostic,recorded_dispersion,generated_dispersion,dispersion_ratio
conditional_ae,3,2,42,subject21,88,90,120,8.326672684688674e-17,raw_rms,0.1451525396450221,0.0796131489896676,0.0926245621119745,0.1864510619478264,3.602671706700085,2.625740783351889,0.9795043587625436,0.3730392447620657
conditional_ae,3,2,42,subject21,88,90,120,8.326672684688674e-17,axis_balanced,0.1063952939916965,0.0703589185049411,0.0830472978981156,0.1842210693384031,2.4754733925233112,1.568628415097138,0.8978186013279119,0.5723590065607183
conditional_ae,3,2,42,subject36,90,90,120,8.326672684688674e-17,raw_rms,0.0961743950022511,0.0794644250046164,0.0886776345495662,0.1461427970814838,1.348566591264066,0.4932706942456473,0.84647290625671,1.7160413463265043
conditional_ae,3,2,42,subject36,90,90,120,8.326672684688674e-17,axis_balanced,0.0978290325856654,0.0700372659772526,0.0794999633981196,0.1856272181593106,1.243631695775707,0.4567171125964465,0.7638975666979171,1.672583631375543
conditional_ae,3,3,42,subject02,30,30,120,6.591949208711867e-17,raw_rms,0.1548508189870319,0.1041090239595301,0.1335339751095244,0.2551640719171868,2.222329551353163,1.2155304917108936,0.9904618881700232,0.8148391956633848
conditional_ae,3,3,42,subject02,30,30,120,6.591949208711867e-17,axis_balanced,0.1718608037265866,0.1131105148001953,0.1402073485301653,0.2580302667847788,1.6835355087965551,1.078646874154883,0.5790896590283806,0.5368667660415702
conditional_ae,3,3,42,subject11,90,90,120,8.326672684688674e-17,raw_rms,0.0716010654792869,0.0484041321839343,0.0613676712837257,0.192895978803141,2.564866119073923,1.298472046196939,1.2540632081531378,0.9657991574220876
conditional_ae,3,3,42,subject11,90,90,120,8.326672684688674e-17,axis_balanced,0.0609975726275557,0.0350297186432604,0.0474853922707609,0.195337749004892,2.0635039292491504,1.0934115999325662,0.9520179941922496,0.870685837109249
conditional_ae,3,3,42,subject22,90,90,120,8.326672684688674e-17,raw_rms,0.0498779327578045,0.0229968807690056,0.0350455365995429,0.1545903254209328,1.805067178561814,0.7235093348904216,1.0746541185554987,1.485335526069279
conditional_ae,3,3,42,subject22,90,90,120,8.326672684688674e-17,axis_balanced,0.0788322740965756,0.0421152758198243,0.0521386142290222,0.2321127588955482,1.2483683138476145,0.5001818099572521,0.70574898828348,1.410984914353036
conditional_ae,3,3,42,subject30,90,90,120,8.326672684688674e-17,raw_rms,0.1516642064669189,0.1146657989740754,0.1254380103254867,0.2416683238771953,1.7545693555762252,0.4721824043262872,1.239559506195132,2.625170897597811
conditional_ae,3,3,42,subject30,90,90,120,8.326672684688674e-17,axis_balanced,0.1295370835012441,0.0981928315161101,0.1081244950570731,0.2112865780878576,1.4582475185701405,0.4262848971161398,1.0003937165352303,2.3467726004439617
conditional_ae,3,3,42,subject33,86,88,120,8.326672684688674e-17,raw_rms,0.0783378503944109,0.0497853042921739,0.063215334224959,0.1928293390315395,2.568645814832827,1.215897084888333,1.3405538705358957,1.102522480888266
conditional_ae,3,3,42,subject33,86,88,120,8.326672684688674e-17,axis_balanced,0.0621727477095779,0.0362350215289296,0.0491156421693412,0.1945210720377169,2.112244033054329,1.006945525896083,1.0879690310781345,1.0804646359692078
conditional_ae,3,3,42,subject37,90,90,120,5.551115123125783e-17,raw_rms,0.0905916920945877,0.0589829478049342,0.0719168324028526,0.1921983363340793,2.434661565341849,1.4116381939998472,1.0101862584954302,0.7156127276728668
conditional_ae,3,3,42,subject37,90,90,120,5.551115123125783e-17,axis_balanced,0.1285445825873259,0.0772493927177354,0.0894458640840112,0.2807523147726658,2.1467220671419738,1.3069941790885131,0.7819443865700958,0.598276869997552
conditional_ae,3,3,42,subject40,87,90,120,8.326672684688674e-17,raw_rms,0.2040634030861308,0.1098131759921792,0.1218264960665923,0.4148301797117369,2.6118030358358832,1.1950279657372869,1.2685402493517135,1.0615151157312643
conditional_ae,3,3,42,subject40,87,90,120,8.326672684688674e-17,axis_balanced,0.1298497552203497,0.0760985382672431,0.0873761353961879,0.3061484924201583,2.0021330157148665,0.999503741096462,0.927739131761912,0.9281997591566552
conditional_ae,3,0,43,subject05,90,90,120,1.1102230246251563e-16,raw_rms,0.1512037400173891,0.109624764294232,0.1176099826025458,0.2305293129467866,1.2812899699144114,0.2455483451079607,0.9936062275203804,4.046479022627985
conditional_ae,3,0,43,subject05,90,90,120,1.1102230246251563e-16,axis_balanced,0.1812205526366619,0.1235548707254141,0.130766378812277,0.3060870942512149,0.9895375659964126,0.2000893401137501,0.7038475275687358,3.5176662943093358
conditional_ae,3,0,43,subject13,90,90,120,5.551115123125783e-17,raw_rms,0.0641341145406928,0.0393028846049903,0.0474645181083213,0.1400630324454288,1.350285884085302,0.5750148228914392,0.7684461798894819,1.336393688123344
conditional_ae,3,0,43,subject13,90,90,120,5.551115123125783e-17,axis_balanced,0.0592414372486391,0.0333087341720363,0.040582411601405,0.1465713190505404,0.936047427331681,0.3405845798649649,0.5826191284115412,1.710644470875746
conditional_ae,3,0,43,subject19,88,90,120,8.326672684688674e-17,raw_rms,0.1206923499603498,0.076247571599475,0.0846641824219418,0.2582064336370265,1.2728308161218729,0.479171776175523,0.738466495886917,1.541131036099282
conditional_ae,3,0,43,subject19,88,90,120,8.326672684688674e-17,axis_balanced,0.0957243746682993,0.0638654560009723,0.0713809203610489,0.1847536033418123,0.9384826390139924,0.3048617399402978,0.6079405288657959,1.9941516078234385
conditional_ae,3,0,43,subject24,88,90,120,8.326672684688674e-17,raw_rms,0.0775549465307285,0.0555980316806729,0.0655141823621826,0.1151404654277364,1.7565648780384515,0.6527640463348907,1.1070216189305655,1.69589857950391
conditional_ae,3,0,43,subject24,88,90,120,8.326672684688674e-17,axis_balanced,0.0520188920473849,0.0306660826408121,0.040615596729425,0.1240430684965731,1.3890030519170062,0.6008917142698702,0.7859508195711823,1.3079741339521933
conditional_ae,3,0,43,subject27,87,90,120,8.326672684688674e-17,raw_rms,0.1788212977593111,0.1234366109647939,0.132880518137229,0.3118964444157111,1.7990923932863296,0.6439936517249081,1.0739242028989155,1.6676006044818266
conditional_ae,3,0,43,subject27,87,90,120,8.326672684688674e-17,axis_balanced,0.1649951915442178,0.1095691036687676,0.1186033534015045,0.3251489905953984,1.3539215832008615,0.4474271354747183,0.8125149521922581,1.8159715577603115
conditional_ae,3,0,43,subject34,90,90,120,8.326672684688674e-17,raw_rms,0.0509095701921602,0.023981044798747,0.0337280858628763,0.1066539108092341,1.6573263017513162,0.8647568818662528,0.7974481744463932,0.9221645888789008
conditional_ae,3,0,43,subject34,90,90,120,8.326672684688674e-17,axis_balanced,0.0507825577968086,0.0241029531307921,0.0329284435130208,0.0978955485471942,1.1654795792926989,0.543099275726661,0.6240314637354403,1.1490191418511706
conditional_ae,3,0,43,subject35,85,86,120,8.326672684688674e-17,raw_rms,0.0768417103485388,0.0378721599860767,0.0494094787157423,0.2322560874081927,2.0184718123226006,0.8815464293616184,1.1024198649066734,1.250552243408215
conditional_ae,3,0,43,subject35,85,86,120,8.326672684688674e-17,axis_balanced,0.1482678287753018,0.0761420113703515,0.0864860574544278,0.3847217196013993,1.4037878557781838,0.5898240134266413,0.6784653373908501,1.150284359311243
conditional_ae,3,1,43,subject08,89,90,120,4.440892098500626e-16,raw_rms,0.3449685351333218,0.2033008352878406,0.2152509285481268,0.5851851182247776,1.7304642497101816,0.5973954376251124,0.8039646217593743,1.3457829958585852
conditional_ae,3,1,43,subject08,89,90,120,4.440892098500626e-16,axis_balanced,0.468921764165354,0.264620468182597,0.2773794795413616,0.6945160117634963,2.61200349575225,1.4715404849726217,0.6801287092606233,0.462188241646153
conditional_ae,3,1,43,subject18,88,90,120,8.326672684688674e-17,raw_rms,0.1502222119908289,0.1105043540609582,0.1225525787696979,0.2521389983016713,2.517242804057199,1.4401307269673116,1.0381910472072362,0.7209005597661977
conditional_ae,3,1,43,subject18,88,90,120,8.326672684688674e-17,axis_balanced,0.1844965726814937,0.1175132667290073,0.1290617211218605,0.3673181774593281,2.342493327774951,1.2853000539149289,0.9444219247846848,0.7347871198698277
conditional_ae,3,1,43,subject23,90,90,120,8.326672684688674e-17,raw_rms,0.1899413190410839,0.162473367751439,0.1723466743882068,0.2626980690342691,1.4797075624414493,0.2356683002136246,1.187543721098351,5.039047339085854
conditional_ae,3,1,43,subject23,90,90,120,8.326672684688674e-17,axis_balanced,0.1675707685360885,0.1336363756197719,0.1435949862496292,0.248079739336723,1.602600053395669,0.3307994204602921,1.224133739477875,3.70053169311648
conditional_ae,3,1,43,subject25,88,90,120,2.220446049250313e-16,raw_rms,0.090807764624015,0.0485831529676549,0.0621840775409261,0.2495492984314842,2.3963546205155053,1.6061325253211065,0.7520603292048054,0.4682430106783682
conditional_ae,3,1,43,subject25,88,90,120,2.220446049250313e-16,axis_balanced,0.1099091514801355,0.0654208831814494,0.0785998271618382,0.2466403791130079,2.3099187344852914,1.5721578624455026,0.7002330918903727,0.4453961708407292
conditional_ae,3,1,43,subject26,89,90,120,8.326672684688674e-17,raw_rms,0.0780565645466409,0.0552535093572729,0.0682362688217969,0.2003050385812365,2.058533770009896,1.1825538414212335,0.856131738387766,0.7239685064646508
conditional_ae,3,1,43,subject26,89,90,120,8.326672684688674e-17,axis_balanced,0.16732956055411,0.1079756099177985,0.1213041833554593,0.3144285074980242,2.7188380366503715,1.8621554077772864,0.7850500418698694,0.4215813774678044
conditional_ae,3,1,43,subject41,15,13,120,5.551115123125783e-17,raw_rms,0.2098054977782943,0.0911408243265374,0.1547189492488227,0.3052296522883399,3.804346617941448,2.9751504204848285,0.9729970905612482,0.3270413098651628
conditional_ae,3,1,43,subject41,15,13,120,5.551115123125783e-17,axis_balanced,0.2486061009036095,0.097326021088777,0.1594345880831363,0.4094958986410075,3.6051838407513,2.7458948681214705,0.9104115265101304,0.331553672021305
conditional_ae,3,1,43,subject43,90,90,120,8.326672684688674e-17,raw_rms,0.0672321927252337,0.0478501529324855,0.0581853584025101,0.1545350810861942,1.3184683256181766,0.5504616161986677,0.7565464117443808,1.3743854057779292
conditional_ae,3,1,43,subject43,90,90,120,8.326672684688674e-17,axis_balanced,0.0558935367299713,0.036883936474102,0.0471000255536037,0.1234717092253487,1.431588081312581,0.6051540348171935,0.8247859333477808,1.3629355269802246
conditional_ae,3,2,43,subject01,90,90,120,8.326672684688674e-17,raw_rms,0.048378379310773,0.0257750992767333,0.036327576169145,0.1562895376029804,1.835988283714428,0.823065887139866,1.0060246926395136,1.2222893796940426
conditional_ae,3,2,43,subject01,90,90,120,8.326672684688674e-17,axis_balanced,0.0409371203685402,0.0202161219337353,0.0301456825011161,0.1293369348675028,1.356305338976526,0.5714328371225053,0.7810020634072998,1.3667434082719097
conditional_ae,3,2,43,subject04,90,90,120,5.551115123125783e-17,raw_rms,0.0872213257371432,0.0658909759839173,0.0752166798044161,0.1507483998714993,1.3188106936795776,0.3809203994400054,0.9271236938404248,2.433904026151915
conditional_ae,3,2,43,subject04,90,90,120,5.551115123125783e-17,axis_balanced,0.0539499161985848,0.0358089633106485,0.0456845180276234,0.1066389531161314,1.3032088734927554,0.4720884376380369,0.8319267192785355,1.7622264240167569
conditional_ae,3,2,43,subject10,90,90,120,8.326672684688674e-17,raw_rms,0.1061298323767945,0.0764173842551111,0.0864823065069332,0.1940591022838115,1.7001246190126027,0.5924001386842762,1.0856952291552462,1.832705899709242
conditional_ae,3,2,43,subject10,90,90,120,8.326672684688674e-17,axis_balanced,0.0938753098875875,0.0705956118477224,0.0803593964069123,0.1533795625627983,1.410143970955534,0.4675875652174602,0.931993142437738,1.9931948831964712
conditional_ae,3,2,43,subject12,90,90,120,5.551115123125783e-17,raw_rms,0.1331729340523724,0.0755640972058943,0.0851842023618637,0.3343241288626112,1.5477239426706253,0.5407962786171991,0.9087366942391998,1.6803678763522818
conditional_ae,3,2,43,subject12,90,90,120,5.551115123125783e-17,axis_balanced,0.1061930147063343,0.0645032198635625,0.0738157922309225,0.2725785556244975,1.2791507996671592,0.4171997651433619,0.7989453967900814,1.9150188076341328
conditional_ae,3,2,43,subject15,88,89,120,8.326672684688674e-17,raw_rms,0.0657811945009279,0.0408733554611464,0.0521202956115961,0.1589352038852113,2.1431261684768064,1.071336514279215,1.0674622629459258,0.9963837213782488
conditional_ae,3,2,43,subject15,88,89,120,8.326672684688674e-17,axis_balanced,0.0605202412146219,0.039338210846383,0.050186983765818,0.1273582192926566,1.642541604695624,0.7051915086229502,0.93686065225025,1.3285194742059323
conditional_ae,3,2,43,subject21,88,90,120,8.847089727481715e-17,raw_rms,0.1277269652805572,0.0621337800041528,0.0752698818936091,0.1946975033650337,3.7052569165088056,2.625740783351889,1.0797820970754328,0.4112295105143764
conditional_ae,3,2,43,subject21,88,90,120,8.847089727481715e-17,axis_balanced,0.0933306478147857,0.0583221851884631,0.0709984750243662,0.170180479963089,2.4616617352354524,1.568628415097138,0.8889087015025594,0.5666789489131583
conditional_ae,3,2,43,subject36,90,90,120,8.326672684688674e-17,raw_rms,0.0858375684963064,0.0641545227311132,0.0731925390369984,0.1608496760102027,1.3492210594956753,0.4932706942456473,0.8425800327419083,1.7081493844479356
conditional_ae,3,2,43,subject36,90,90,120,8.326672684688674e-17,axis_balanced,0.0936536992368024,0.0596784562397685,0.0687734190984026,0.2045037990041303,1.1668042568046595,0.4567171125964465,0.6789982941030219,1.486693349944569
conditional_ae,3,3,43,subject02,30,30,120,2.220446049250313e-16,raw_rms,0.3257537855907048,0.2225906940373673,0.2508124152477304,0.4828076744129799,1.8280443278633525,1.2155304917108936,0.4234570777184054,0.3483722379702525
conditional_ae,3,3,43,subject02,30,30,120,2.220446049250313e-16,axis_balanced,0.2593312983094118,0.1582699722736326,0.1848470499862013,0.4237431287086837,1.642930765835001,1.078646874154883,0.4242156790159225,0.3932850399703743
conditional_ae,3,3,43,subject11,90,90,120,8.326672684688674e-17,raw_rms,0.2154428847301988,0.141466727217452,0.1542953116889339,0.3659012274159547,2.4451065759397337,1.298472046196939,1.035810039023454,0.7977145461523111
conditional_ae,3,3,43,subject11,90,90,120,8.326672684688674e-17,axis_balanced,0.1196206474702092,0.0808999393594062,0.0934432688806462,0.2645649508820045,2.116502579117891,1.0934115999325662,0.973356689472762,0.8902015394136952
conditional_ae,3,3,43,subject22,90,90,120,8.326672684688674e-17,raw_rms,0.0499131022088785,0.032355471246719,0.0435176101409912,0.1249342685997464,1.3159805432055889,0.7235093348904216,0.5898167691978223,0.8152165297040052
conditional_ae,3,3,43,subject22,90,90,120,8.326672684688674e-17,axis_balanced,0.0719084885178824,0.0364705083150551,0.0459834655700728,0.217320775843085,1.0889932507451592,0.5001818099572521,0.551738517822916,1.103075935268558
conditional_ae,3,3,43,subject30,90,90,120,8.326672684688674e-17,raw_rms,0.116132937193065,0.0921898356753686,0.1017801042902518,0.2246983311467356,1.1386857286184275,0.4721824043262872,0.6264811315272538,1.3267777998231869
conditional_ae,3,3,43,subject30,90,90,120,8.326672684688674e-17,axis_balanced,0.1073897141043369,0.0750179883934543,0.0840572137576203,0.2038280569622771,1.1484246664869495,0.4262848971161398,0.6910894703421566,1.6211915435368371
conditional_ae,3,3,43,subject33,86,88,120,5.551115123125783e-17,raw_rms,0.0761943199582377,0.0589428310914195,0.0715515114132188,0.1407172497514103,2.050332744905846,1.215897084888333,0.8354131038334675,0.687075505169248
conditional_ae,3,3,43,subject33,86,88,120,5.551115123125783e-17,axis_balanced,0.0580780058909704,0.0341300911749322,0.0463357357687941,0.1530508724269469,1.7868262798075103,1.006945525896083,0.7743516778034131,0.7690104954926092
conditional_ae,3,3,43,subject37,90,90,120,5.551115123125783e-17,raw_rms,0.08908736667476,0.0651207546457064,0.0771077026170803,0.2077467572523479,2.0394244576713363,1.4116381939998472,0.6053570595074048,0.4288330126518738
conditional_ae,3,3,43,subject37,90,90,120,5.551115123125783e-17,axis_balanced,0.1373325922851523,0.0801306791406606,0.0916986909982939,0.3117011643548952,2.016973646310985,1.3069941790885131,0.6326158073018845,0.4840234313385124
conditional_ae,3,3,43,subject40,87,90,120,5.551115123125783e-17,raw_rms,0.261640209073015,0.1463850339521212,0.1581389046346041,0.4793489621120793,2.363780774671861,1.1950279657372869,0.9602576167712656,0.8035440544513309
conditional_ae,3,3,43,subject40,87,90,120,5.551115123125783e-17,axis_balanced,0.1977470800130067,0.1067124656141688,0.1180149405274785,0.429691862595024,2.120577498923448,0.999503741096462,0.9555068149612422,0.9559812291578272
conditional_ae,3,0,44,subject05,90,90,120,7.806255641895632e-17,raw_rms,0.1994657641320982,0.1478175678757068,0.1561981148512775,0.2707056106917282,1.4779263026214102,0.2455483451079607,1.1715879779486844,4.771312864819227
conditional_ae,3,0,44,subject05,90,90,120,7.806255641895632e-17,axis_balanced,0.2050170842054557,0.1562789531608285,0.1641625648325858,0.274427727471684,1.2057232414383183,0.2000893401137501,0.9403830641439817,4.699815910279761
conditional_ae,3,0,44,subject13,90,90,120,7.806255641895632e-17,raw_rms,0.096782712701033,0.078362363531435,0.0871294403901927,0.1029672481813376,1.5455262395238996,0.5750148228914392,0.974418369097922,1.694596956993383
conditional_ae,3,0,44,subject13,90,90,120,7.806255641895632e-17,axis_balanced,0.0826014538502331,0.0594423934644083,0.0672742985390084,0.0918537629200075,1.0791658247580127,0.3405845798649649,0.7400958698219431,2.173016377063743
conditional_ae,3,0,44,subject19,88,90,120,6.938893903907227e-17,raw_rms,0.1782887382354376,0.1116912420458098,0.1205508027964248,0.3418155520787724,1.590071771173954,0.479171776175523,1.0077844580187325,2.103179920283068
conditional_ae,3,0,44,subject19,88,90,120,6.938893903907227e-17,axis_balanced,0.1226804923744979,0.0837233530661816,0.0916045735555131,0.2332949464098395,1.071232823731692,0.3048617399402978,0.7213430969112883,2.36613192935444
conditional_ae,3,0,44,subject24,88,90,120,8.326672684688674e-17,raw_rms,0.1247356113594808,0.0939929209228673,0.104042311144414,0.1982804248935645,1.8405176993950867,0.6527640463348907,1.1654031529536697,1.7853360023382434
conditional_ae,3,0,44,subject24,88,90,120,8.326672684688674e-17,axis_balanced,0.07119888496863,0.0439599145431913,0.0540388873523551,0.1696020103539443,1.471450541207592,0.6008917142698702,0.8556005643273488,1.4238847765890223
conditional_ae,3,0,44,subject27,87,90,120,5.551115123125783e-17,raw_rms,0.237422144920437,0.1609029235292461,0.1702026930900605,0.3918998398750446,1.866525403488619,0.6439936517249081,1.085144624156764,1.6850237906076446
conditional_ae,3,0,44,subject27,87,90,120,5.551115123125783e-17,axis_balanced,0.1767112947834652,0.1146006617368939,0.1233567046393315,0.3414653168114363,1.2879439096779766,0.4474271354747183,0.7350147471272361,1.642758538431936
conditional_ae,3,0,44,subject34,90,90,120,8.326672684688674e-17,raw_rms,0.1228518657109447,0.0796689263802737,0.0900375802540696,0.2424920806117997,2.0765985632803297,0.8647568818662528,1.172417830641833,1.3557773927298613
conditional_ae,3,0,44,subject34,90,90,120,8.326672684688674e-17,axis_balanced,0.0957052403019129,0.0632920708738945,0.0725109502883086,0.1893546117670787,1.3345033071443222,0.543099275726661,0.7679831584710887,1.4140750923365448
conditional_ae,3,0,44,subject35,85,86,120,8.326672684688674e-17,raw_rms,0.0688148723034947,0.0273180592017989,0.0391061154074332,0.243257882524518,1.9418287970336217,0.8815464293616184,1.019857321147552,1.1568957540740004
conditional_ae,3,0,44,subject35,85,86,120,8.326672684688674e-17,axis_balanced,0.081826331391503,0.0351188206129606,0.0459781616862231,0.2757911786323641,1.4309066582352816,0.5898240134266413,0.7783666783441885,1.319659187529836
conditional_ae,3,1,44,subject08,89,90,120,4.440892098500626e-16,raw_rms,0.264981662560467,0.1898363055635228,0.2017696439476857,0.4237567249873196,1.6909184686571326,0.5973954376251124,0.9283270549358976,1.5539573898092889
conditional_ae,3,1,44,subject08,89,90,120,4.440892098500626e-16,axis_balanced,0.4739915871512339,0.2894591151211184,0.3020881614106481,0.6634254505194742,2.608780023022151,1.4715404849726217,0.7194520935989159,0.4889108393183634
conditional_ae,3,1,44,subject18,88,90,120,7.806255641895632e-17,raw_rms,0.158341531476464,0.1055649047930966,0.1176774520174979,0.2672037088577856,2.541657401674952,1.4401307269673116,1.0549213161702289,0.7325177474629173
conditional_ae,3,1,44,subject18,88,90,120,7.806255641895632e-17,axis_balanced,0.1892870637054853,0.1236235164388454,0.135272957983572,0.3608451790085047,2.354710828055789,1.2853000539149289,0.9614951018191727,0.7480705372185505
conditional_ae,3,1,44,subject23,90,90,120,8.326672684688674e-17,raw_rms,0.1911700966028666,0.1327787834653143,0.1423544176942286,0.3725440934421155,1.3074751282697057,0.2356683002136246,0.9434987527729548,4.003503024877372
conditional_ae,3,1,44,subject23,90,90,120,8.326672684688674e-17,axis_balanced,0.1818522600300649,0.1289014392403947,0.1386860197655265,0.3243770374100961,1.5748243737045524,0.3307994204602921,1.152080712566254,3.4827168408069973
conditional_ae,3,1,44,subject25,88,90,120,2.220446049250313e-16,raw_rms,0.1273435270597518,0.0523911225732207,0.0660046803483221,0.4022285158822743,2.501504214065428,1.6061325253211065,0.7577443630623286,0.4717819676248923
conditional_ae,3,1,44,subject25,88,90,120,2.220446049250313e-16,axis_balanced,0.1190820002624728,0.0571225101753416,0.0704348120696389,0.3295513980347068,2.383455027637517,1.5721578624455026,0.7262132389303093,0.4619213224559266
conditional_ae,3,1,44,subject26,89,90,120,2.220446049250313e-16,raw_rms,0.0562734340243658,0.0323583917992976,0.0454805065332547,0.1840766297693573,2.1421774677123078,1.1825538414212335,0.9467686465116618,0.8006135647691127
conditional_ae,3,1,44,subject26,89,90,120,2.220446049250313e-16,axis_balanced,0.0965824957098877,0.0588319101282583,0.0724993610367471,0.1949931098860061,2.7853289423736096,1.8621554077772864,0.9134539536154058,0.4905358327239328
conditional_ae,3,1,44,subject41,15,13,120,5.551115123125783e-17,raw_rms,0.2107441656470514,0.0845163681161054,0.1479991931940942,0.2834638920109846,3.752222081845415,2.9751504204848285,0.9333555710311764,0.3137171030428362
conditional_ae,3,1,44,subject41,15,13,120,5.551115123125783e-17,axis_balanced,0.244605225714799,0.0954745634389127,0.1575696748629664,0.4042551882178661,3.626238548197035,2.7458948681214705,0.935943635332127,0.3408519554765137
conditional_ae,3,1,44,subject43,90,90,120,8.326672684688674e-17,raw_rms,0.1070654132620447,0.0826721484560047,0.0932914766249108,0.2115045695122769,1.440674159378869,0.5504616161986677,0.8587508575821305,1.5600558373396154
conditional_ae,3,1,44,subject43,90,90,120,8.326672684688674e-17,axis_balanced,0.0846947304835135,0.0551749220992808,0.0655970200101823,0.1965705386898139,1.5047476275874043,0.6051540348171935,0.8749689577911913,1.4458615616030788
conditional_ae,3,2,44,subject01,90,90,120,8.326672684688674e-17,raw_rms,0.0707251066745482,0.0387585096522908,0.0492705676483433,0.230701234803938,1.906406065087112,0.823065887139866,1.0479955913253387,1.27328274406694
conditional_ae,3,2,44,subject01,90,90,120,8.326672684688674e-17,axis_balanced,0.0550659581486474,0.0284895198665048,0.0383593172535542,0.1860896846173615,1.3747590322509586,0.5714328371225053,0.7815590704066586,1.3677181632442763
conditional_ae,3,2,44,subject04,90,90,120,8.326672684688674e-17,raw_rms,0.1099315674140621,0.0742984383372041,0.0835167055965023,0.2426422436380849,1.3310630438708728,0.3809203994400054,0.9030250436125816,2.3706397581755323
conditional_ae,3,2,44,subject04,90,90,120,8.326672684688674e-17,axis_balanced,0.0617094188324645,0.0353724465802495,0.0450394840774291,0.1740092175971144,1.2277447423566732,0.4720884376380369,0.7367622090703297,1.560644468982368
conditional_ae,3,2,44,subject10,90,90,120,5.551115123125783e-17,raw_rms,0.0986389049931129,0.0713470483247343,0.081306991490346,0.1812368317707962,1.6847657876253976,0.5924001386842762,1.075059916148535,1.8147529785125447
conditional_ae,3,2,44,subject10,90,90,120,5.551115123125783e-17,axis_balanced,0.0776822509061911,0.0529463987099427,0.0624962533436095,0.1619409935003979,1.329121038552747,0.4675875652174602,0.8475670642191895,1.8126381607796025
conditional_ae,3,2,44,subject12,90,90,120,5.551115123125783e-17,raw_rms,0.0826551246875795,0.0484424953524066,0.0578228532586401,0.2164903388519256,1.388756643588506,0.5407962786171991,0.8138835082641441,1.5049724645761642
conditional_ae,3,2,44,subject12,90,90,120,5.551115123125783e-17,axis_balanced,0.0716745492221742,0.0481245744794818,0.0573552759448388,0.1671235042330136,1.1855868238689278,0.4171997651433619,0.751353626223006,1.800944509076651
conditional_ae,3,2,44,subject15,88,89,120,8.326672684688674e-17,raw_rms,0.0638072949708623,0.0303953310605814,0.0415920976836864,0.2329077529512354,2.156226680436819,1.071336514279215,1.0514436642325675,0.9814317445718432
conditional_ae,3,2,44,subject15,88,89,120,8.326672684688674e-17,axis_balanced,0.0685000876877324,0.0400762940731357,0.050910450543283,0.1947375174101972,1.6697621481263207,0.7051915086229502,0.9424249804166432,1.3364099948635886
conditional_ae,3,2,44,subject21,88,90,120,7.63278329429795e-17,raw_rms,0.1210217442029952,0.0617087151806053,0.0745310439502608,0.2120171521808549,3.5412728716027533,2.625740783351889,0.9073166854031424,0.3455469371370723
conditional_ae,3,2,44,subject21,88,90,120,7.63278329429795e-17,axis_balanced,0.0920342933936768,0.0550160111388289,0.0675547153283312,0.2043157706777638,2.3984125787945043,1.568628415097138,0.81223707646579,0.5178008179939109
conditional_ae,3,2,44,subject36,90,90,120,6.938893903907227e-17,raw_rms,0.0848066728504255,0.0584966155353825,0.0673343001628687,0.195249149488777,1.2552680447230486,0.4932706942456473,0.7354849468163989,1.491037183835068
conditional_ae,3,2,44,subject36,90,90,120,6.938893903907227e-17,axis_balanced,0.0845567534301843,0.0523551208402699,0.0614235043271502,0.20444255058344,1.1520461026281217,0.4567171125964465,0.6641413796238834,1.4541635539956574
conditional_ae,3,3,44,subject02,30,30,120,5.551115123125783e-17,raw_rms,0.1341263566064359,0.0905966310170438,0.1195392799782205,0.204794040132103,1.9525619745960865,1.2155304917108936,0.7417901516658081,0.6102604226914271
conditional_ae,3,3,44,subject02,30,30,120,5.551115123125783e-17,axis_balanced,0.1696167895716013,0.1125451015807121,0.1392987624792037,0.2385523777372121,1.5788028332080346,1.078646874154883,0.483230539093348,0.4479969772053138
conditional_ae,3,3,44,subject11,90,90,120,8.847089727481715e-17,raw_rms,0.1627659483640935,0.0928756261456766,0.1053778792861235,0.3312400652600321,2.2649849177068813,1.298472046196939,0.8785415373342231,0.6765964195435401
conditional_ae,3,3,44,subject11,90,90,120,8.847089727481715e-17,axis_balanced,0.131440170626252,0.0775907324740938,0.0896941159965922,0.3173574917404079,1.961736580455565,1.0934115999325662,0.7863108108264855,0.7191352377046114
conditional_ae,3,3,44,subject22,90,90,120,6.591949208711867e-17,raw_rms,0.0351541774409991,0.0133006694648105,0.0251998080025158,0.1271105313745055,1.5905957075125952,0.7235093348904216,0.8661864988696717,1.1972015523488155
conditional_ae,3,3,44,subject22,90,90,120,6.591949208711867e-17,axis_balanced,0.0724157082648684,0.0345152423834915,0.0445159047215215,0.23399534809465,1.2092446440875655,0.5001818099572521,0.6654116842351951,1.3303396304876909
conditional_ae,3,3,44,subject30,90,90,120,8.326672684688674e-17,raw_rms,0.1965348588944435,0.1338161200344952,0.1440249903398617,0.3810786711494165,1.4908790251381845,0.4721824043262872,0.8861063580162083,1.87661875982124
conditional_ae,3,3,44,subject30,90,90,120,8.326672684688674e-17,axis_balanced,0.1571776422263215,0.1020332062113772,0.1112063943519953,0.3200310741394144,1.1992813198858825,0.4262848971161398,0.6809879326505153,1.5974948614353148
conditional_ae,3,3,44,subject33,86,88,120,5.551115123125783e-17,raw_rms,0.0505833434743969,0.0307665692821592,0.0435949423209225,0.1037420757853479,2.152659327007399,1.215897084888333,0.9477144566310148,0.7794364082368468
