model_family,latent_dim,fold,subject,geometry,energy,mmd2,mmd2_biased_diagnostic,mean_path_rmse,all_pairs_mse_diagnostic,recorded_dispersion,generated_dispersion,dispersion_ratio
conditional_ae,3,2,subject01,raw_rms,0.056895009888316105,0.031960111627615,0.04247816103212917,0.16226830593147223,1.8332937117885646,0.8230658871398658,0.9984896338130328,1.2131345125756094
conditional_ae,3,2,subject04,axis_balanced,0.0596621516272162,0.03815443395736776,0.047931978651303934,0.1393759919122423,1.2681736959348342,0.47208843763803693,0.7877110202437761,1.6685666443873715
conditional_ae,3,2,subject04,raw_rms,0.10335407791853603,0.07602378912966806,0.08534849322613293,0.189093703091004,1.371107018858852,0.3809203994400054,0.9651828478519587,2.533817693331423
conditional_ae,3,2,subject10,axis_balanced,0.09248166455039773,0.06551270032932066,0.07517313915344666,0.17903876477934358,1.3705088897379276,0.4675875652174602,0.8824896472707858,1.8873248839719843
conditional_ae,3,2,subject10,raw_rms,0.11897291515287657,0.08173598745080161,0.09176767631891326,0.23074887357400764,1.711470750939009,0.5924001386842762,1.077645393581584,1.8191173890928518
conditional_ae,3,2,subject12,axis_balanced,0.0967679685666244,0.06443509570781317,0.07384386310186583,0.22198246212095074,1.2850102100397807,0.4171997651433619,0.8282089785238322,1.9851616604799276
conditional_ae,3,2,subject12,raw_rms,0.11428082983169545,0.06705935738206097,0.07668908156989124,0.2790624144797436,1.5316023137756762,0.5407962786171991,0.9243007030130328,1.7091476764160503
conditional_ae,3,2,subject15,axis_balanced,0.0716666162513374,0.0470527829837474,0.05800008970102077,0.1686714510688108,1.7001839987313974,0.7051915086229502,0.9817744861885478,1.3922097390334292
conditional_ae,3,2,subject15,raw_rms,0.07029969167835816,0.04216650094275914,0.0534931521571173,0.1862380010237716,2.217599663257562,1.071336514279215,1.131949427636353,1.056576913555418
conditional_ae,3,2,subject21,axis_balanced,0.09725341173338635,0.06123237161074437,0.07386682941693766,0.18623910665975196,2.4451825688510893,1.5686284150971381,0.8663214597654205,0.5522795911559292
conditional_ae,3,2,subject21,raw_rms,0.1313004163761915,0.0678185480581419,0.08080849598528146,0.19772190583123836,3.6164004982705484,2.625740783351889,0.9888677137470396,0.37660523080450475
conditional_ae,3,2,subject36,axis_balanced,0.09201316175088403,0.060690281019096994,0.06989896227455746,0.1981911892489603,1.1874940184028293,0.4567171125964465,0.7023457468082741,1.5378135117719232
conditional_ae,3,2,subject36,raw_rms,0.088939545449661,0.06737185442370404,0.0764014912498111,0.16741387419348785,1.3176852318275967,0.4932706942456473,0.8081792952716724,1.638409304869836
conditional_ae,3,3,subject02,axis_balanced,0.20026963053586658,0.12797519621818,0.15478438699852345,0.30677525774355824,1.6350897026131967,1.078646874154883,0.4955119590458837,0.4593829277390861
conditional_ae,3,3,subject02,raw_rms,0.2049103203947242,0.13909878300464706,0.16796189011182508,0.3142552621540899,2.000978617937534,1.2155304917108936,0.7185697058514121,0.5911572854416881
conditional_ae,3,3,subject11,axis_balanced,0.10401946357467229,0.0645067968255868,0.07687425904933311,0.25908673054243475,2.047247696274202,1.0934115999325662,0.903895164830499,0.8266742047425185
conditional_ae,3,3,subject11,raw_rms,0.14993663285785974,0.09424882851568762,0.1070136207529277,0.2966790904930426,2.424985870906846,1.298472046196939,1.056138261503605,0.8133700410393129
conditional_ae,3,3,subject22,axis_balanced,0.0743854902931088,0.0377003421727903,0.0475459948402055,0.22780962761109438,1.1822020695601132,0.5001818099572521,0.6409663967805304,1.281466826703095
conditional_ae,3,3,subject22,raw_rms,0.044981737469227366,0.022884340493511703,0.034587651581016635,0.1355450417983949,1.5705478097599992,0.7235093348904216,0.8435524622076643,1.1659178693740333
conditional_ae,3,3,subject30,axis_balanced,0.13136814661063415,0.09174800870698052,0.10112936772222957,0.2450485697298497,1.2686511683143242,0.42628489711613976,0.7908237065093008,1.8551530018053712
conditional_ae,3,3,subject30,raw_rms,0.15477733418480913,0.11355725156131306,0.12374770165186673,0.2824817753911158,1.4613780364442792,0.4721824043262872,0.9173823319128648,1.9428558190807461
conditional_ae,3,3,subject33,axis_balanced,0.0554750589469405,0.03149638512766124,0.04392817975407117,0.15573799475741826,1.8919222412629395,1.006945525896083,0.8785481007652828,0.8724882112996735
conditional_ae,3,3,subject33,raw_rms,0.0683718379423485,0.0464982348885842,0.059453929319700095,0.1457628881894326,2.2572126289153576,1.215897084888333,1.0412271436667926,0.8563447980981204
conditional_ae,3,3,subject37,axis_balanced,0.14158053024069953,0.0869013482750128,0.09871914894056764,0.2989028391351231,2.0613688467474103,1.3069941790885131,0.6850890316588694,0.5241714482130629
conditional_ae,3,3,subject37,raw_rms,0.09645655427151156,0.069883207598615,0.08235076210113128,0.1961285164983925,2.246747934509871,1.4116381939998472,0.8190840695580438,0.5802365457661544
conditional_ae,3,3,subject40,axis_balanced,0.16054755183932198,0.08621497661299826,0.09742226718057052,0.3756869999131324,2.028677509241011,0.9995037410964619,0.9040075652953218,0.9044564098415678
